depth,longitude,latitude,fseq,depth_meters
9,147,13,0.0438640421320613,129.87193887
9,147,14,0.09947215686046784,129.87193887
9,147,15,0.1196311809324675,129.87193887
9,147,16,0.08825386291232717,129.87193887
9,147,17,0.0017166255830236565,129.87193887
9,147,18,,129.87193887
9,147,19,0.0007820700043839057,129.87193887
9,147,20,0.0003253040149882036,129.87193887
9,147,21,0.019764314460078203,129.87193887
9,147,22,0.18864427621354085,129.87193887
9,147,23,,129.87193887
9,147,24,,129.87193887
9,147,25,,129.87193887
9,147,26,,129.87193887
9,147,27,,129.87193887
9,147,28,,129.87193887
9,147,29,,129.87193887
9,147,30,,129.87193887
9,147,31,,129.87193887
9,147,32,,129.87193887
9,147,33,,129.87193887
9,147,34,,129.87193887
9,147,35,,129.87193887
9,147,36,,129.87193887
9,147,37,,129.87193887
9,147,38,,129.87193887
9,147,39,,129.87193887
9,147,40,,129.87193887
9,147,41,,129.87193887
9,147,42,,129.87193887
9,147,43,,129.87193887
9,147,44,,129.87193887
9,147,45,,129.87193887
9,147,46,,129.87193887
9,147,47,,129.87193887
9,147,48,,129.87193887
9,147,49,,129.87193887
9,147,50,,129.87193887
9,147,51,0.10195618607207102,129.87193887
9,147,52,0.048082477905157406,129.87193887
9,147,53,0.036760494479344485,129.87193887
9,147,54,0.026450591877316576,129.87193887
9,147,55,0.00801715880740883,129.87193887
9,147,56,0.00013885497178833806,129.87193887
9,147,57,0.000367497794877103,129.87193887
9,147,58,0.0008714696738050254,129.87193887
9,147,59,0.0029127193357790793,129.87193887
9,147,60,0.004833709422542354,129.87193887
9,147,61,0.0037172234536158033,129.87193887
9,147,62,0.0007470522906238841,129.87193887
9,147,63,0.0008800456346939045,129.87193887
9,147,64,0.0012206528403579942,129.87193887
9,147,65,0.0038483705754049913,129.87193887
9,147,66,0.01659959641269715,129.87193887
9,147,67,0.013453073939954763,129.87193887
9,147,68,,129.87193887
9,147,69,,129.87193887
9,147,70,,129.87193887
9,147,71,,129.87193887
9,147,72,,129.87193887
9,147,73,,129.87193887
9,147,74,,129.87193887
9,147,75,,129.87193887
9,147,76,,129.87193887
9,147,77,,129.87193887
9,147,78,,129.87193887
9,147,79,,129.87193887
9,147,80,0.026023183048235476,129.87193887
9,147,81,0.036219099958126444,129.87193887
9,147,82,0.04303171586988552,129.87193887
9,147,83,0.06331875460039249,129.87193887
9,147,84,,129.87193887
9,147,85,,129.87193887
9,147,86,,129.87193887
9,147,87,,129.87193887
9,147,88,,129.87193887
9,147,89,,129.87193887
9,147,90,,129.87193887
9,148,0,,129.87193887
9,148,1,,129.87193887
9,148,2,,129.87193887
9,148,3,,129.87193887
9,148,4,,129.87193887
9,148,5,,129.87193887
9,148,6,,129.87193887
9,148,7,,129.87193887
9,148,8,,129.87193887
9,148,9,,129.87193887
9,148,10,,129.87193887
9,148,11,,129.87193887
9,148,12,,129.87193887
9,148,13,0.02761365106770597,129.87193887
9,148,14,0.08718923782305132,129.87193887
9,148,15,0.1181153361757078,129.87193887
9,148,16,0.10564334528373398,129.87193887
9,148,17,0.013593482861928852,129.87193887
9,148,18,0.003249253153449372,129.87193887
9,148,19,0.024851735554362486,129.87193887
9,148,20,0.11508302400993731,129.87193887
9,148,21,0.23407673137995977,129.87193887
9,148,22,0.248714926772311,129.87193887
9,148,23,0.258074791743498,129.87193887
9,148,24,0.2760431806688193,129.87193887
9,148,25,,129.87193887
9,148,26,,129.87193887
9,148,27,,129.87193887
9,148,28,,129.87193887
9,148,29,,129.87193887
9,148,30,,129.87193887
9,148,31,,129.87193887
9,148,32,,129.87193887
9,148,33,,129.87193887
9,148,34,,129.87193887
9,148,35,,129.87193887
9,148,36,,129.87193887
9,148,37,,129.87193887
9,148,38,,129.87193887
9,148,39,,129.87193887
9,148,40,,129.87193887
9,148,41,,129.87193887
9,148,42,,129.87193887
9,148,43,,129.87193887
9,148,44,,129.87193887
9,148,45,,129.87193887
9,148,46,,129.87193887
9,148,47,,129.87193887
9,148,48,,129.87193887
9,148,49,,129.87193887
9,148,50,,129.87193887
9,148,51,0.08208930361130418,129.87193887
9,148,52,0.043217739554402446,129.87193887
9,148,53,0.032446909165165794,129.87193887
9,148,54,0.021846106487744765,129.87193887
9,148,55,0.007699023225828827,129.87193887
9,148,56,0.0008969047309524969,129.87193887
9,148,57,0.0003651278021926663,129.87193887
9,148,58,0.000841558828112543,129.87193887
9,148,59,0.0033968370246771906,129.87193887
9,148,60,0.006405609125399003,129.87193887
9,148,61,0.00733858878469118,129.87193887
9,148,62,0.0017384733017486997,129.87193887
9,148,63,0.002112169256497043,129.87193887
9,148,64,0.00127917721777282,129.87193887
9,148,65,0.0033519423852130803,129.87193887
9,148,66,0.018008307115487066,129.87193887
9,148,67,0.01844465784966609,129.87193887
9,148,68,,129.87193887
9,148,69,,129.87193887
9,148,70,,129.87193887
9,148,71,,129.87193887
9,148,72,,129.87193887
9,148,73,,129.87193887
9,148,74,,129.87193887
9,148,75,0.2954050935346686,129.87193887
9,148,76,0.15758235668481324,129.87193887
9,148,77,0.08450845226309567,129.87193887
9,148,78,0.07379286503493165,129.87193887
9,148,79,0.05417130090844802,129.87193887
9,148,80,0.04084161102348727,129.87193887
9,148,81,0.043502948405078956,129.87193887
9,148,82,0.050463102677959504,129.87193887
9,148,83,0.0639926253917279,129.87193887
9,148,84,,129.87193887
9,148,85,,129.87193887
9,148,86,,129.87193887
9,148,87,,129.87193887
9,148,88,,129.87193887
9,148,89,,129.87193887
9,148,90,,129.87193887
9,149,0,,129.87193887
9,149,1,,129.87193887
9,149,2,,129.87193887
9,149,3,,129.87193887
9,149,4,,129.87193887
9,149,5,,129.87193887
9,149,6,,129.87193887
9,149,7,,129.87193887
9,149,8,,129.87193887
9,149,9,,129.87193887
9,149,10,,129.87193887
9,149,11,,129.87193887
9,149,12,,129.87193887
9,149,13,0.016303276603764072,129.87193887
9,149,14,0.07071759101064545,129.87193887
9,149,15,0.11472259538248142,129.87193887
9,149,16,0.12400799213041458,129.87193887
9,149,17,0.02203113898459308,129.87193887
9,149,18,0.012203962004627589,129.87193887
9,149,19,0.05505676745320509,129.87193887
9,149,20,0.15881390916747684,129.87193887
9,149,21,0.2398487279962942,129.87193887
9,149,22,0.2280074989251949,129.87193887
9,149,23,0.22671312056092285,129.87193887
9,149,24,0.23686181878160928,129.87193887
9,149,25,0.2663099030135363,129.87193887
9,149,26,,129.87193887
9,149,27,,129.87193887
9,149,28,,129.87193887
9,149,29,,129.87193887
9,149,30,,129.87193887
9,149,31,,129.87193887
9,149,32,,129.87193887
9,149,33,,129.87193887
9,149,34,,129.87193887
9,149,35,,129.87193887
9,149,36,,129.87193887
9,149,37,,129.87193887
9,149,38,,129.87193887
9,149,39,,129.87193887
9,149,40,,129.87193887
9,149,41,,129.87193887
9,149,42,,129.87193887
9,149,43,,129.87193887
9,149,44,,129.87193887
9,149,45,,129.87193887
9,149,46,,129.87193887
9,149,47,,129.87193887
9,149,48,,129.87193887
9,149,49,,129.87193887
9,149,50,0.01747097759189009,129.87193887
9,149,51,0.04079665664295262,129.87193887
9,149,52,0.03421669386005821,129.87193887
9,149,53,0.027346960756681638,129.87193887
9,149,54,0.0199671966804591,129.87193887
9,149,55,0.008708022244760527,129.87193887
9,149,56,0.001878895413733206,129.87193887
9,149,57,0.0005025998820094024,129.87193887
9,149,58,0.0008213676899195832,129.87193887
9,149,59,0.004343848422087571,129.87193887
9,149,60,0.009661073768675865,129.87193887
9,149,61,0.012764438929034672,129.87193887
9,149,62,0.008866956292908235,129.87193887
9,149,63,0.006179858753884604,129.87193887
9,149,64,0.0013530984798876267,129.87193887
9,149,65,0.002515980374586224,129.87193887
9,149,66,0.014809742094698763,129.87193887
9,149,67,0.015932362608294448,129.87193887
9,149,68,,129.87193887
9,149,69,,129.87193887
9,149,70,,129.87193887
9,149,71,,129.87193887
9,149,72,,129.87193887
9,149,73,,129.87193887
9,149,74,0.6253594766639452,129.87193887
9,149,75,0.2799694780893206,129.87193887
9,149,76,0.18652590805296632,129.87193887
9,149,77,0.07914479216650161,129.87193887
9,149,78,0.05955100572865757,129.87193887
9,149,79,0.05863515573576639,129.87193887
9,149,80,0.05307092175613126,129.87193887
9,149,81,0.04709841289553751,129.87193887
9,149,82,0.05159706223719718,129.87193887
9,149,83,0.06019921801571204,129.87193887
9,149,84,,129.87193887
9,149,85,,129.87193887
9,149,86,,129.87193887
9,149,87,,129.87193887
9,149,88,,129.87193887
9,149,89,,129.87193887
9,149,90,,129.87193887
9,150,0,,129.87193887
9,150,1,,129.87193887
9,150,2,,129.87193887
9,150,3,,129.87193887
9,150,4,,129.87193887
9,150,5,,129.87193887
9,150,6,,129.87193887
9,150,7,0.04453342982112518,129.87193887
9,150,8,,129.87193887
9,150,9,,129.87193887
9,150,10,,129.87193887
9,150,11,,129.87193887
9,150,12,,129.87193887
9,150,13,,129.87193887
9,150,14,0.04927737373150254,129.87193887
9,150,15,0.10417282774903636,129.87193887
9,150,16,0.1327447854531777,129.87193887
9,150,17,0.06712412319409655,129.87193887
9,150,18,0.026010408650756767,129.87193887
9,150,19,0.09949535836941947,129.87193887
9,150,20,0.18457183109642694,129.87193887
9,150,21,0.21636912115073736,129.87193887
9,150,22,0.2068198072746047,129.87193887
9,150,23,0.19008784634863152,129.87193887
9,150,24,0.17548979088437544,129.87193887
9,150,25,0.17735725018694204,129.87193887
9,150,26,,129.87193887
9,150,27,,129.87193887
9,150,28,,129.87193887
9,150,29,,129.87193887
9,150,30,,129.87193887
9,150,31,,129.87193887
9,150,32,,129.87193887
9,150,33,,129.87193887
9,150,34,,129.87193887
9,150,35,,129.87193887
9,150,36,,129.87193887
9,150,37,,129.87193887
9,150,38,,129.87193887
9,150,39,,129.87193887
9,150,40,,129.87193887
9,150,41,,129.87193887
9,150,42,,129.87193887
9,150,43,,129.87193887
9,150,44,,129.87193887
9,150,45,,129.87193887
9,150,46,,129.87193887
9,150,47,,129.87193887
9,150,48,,129.87193887
9,150,49,,129.87193887
9,150,50,0.01708792285611227,129.87193887
9,150,51,0.028649694441518436,129.87193887
9,150,52,0.030148376631472185,129.87193887
9,150,53,0.028024254970424378,129.87193887
9,150,54,0.023263117960248936,129.87193887
9,150,55,0.012952193723327898,129.87193887
9,150,56,0.003969052827530906,129.87193887
9,150,57,0.0012011674329700517,129.87193887
9,150,58,0.0009413061143789259,129.87193887
9,150,59,0.0050760074949551814,129.87193887
9,150,60,0.012776701233591647,129.87193887
9,150,61,0.016343056499256048,129.87193887
9,150,62,0.012987122762146197,129.87193887
9,150,63,0.008024010335738962,129.87193887
9,150,64,0.0020412195074074324,129.87193887
9,150,65,0.0020236595668317037,129.87193887
9,150,66,0.013566916262062523,129.87193887
9,150,67,0.007765474956383578,129.87193887
9,150,68,0.0007974389567778628,129.87193887
9,150,69,,129.87193887
9,150,70,,129.87193887
9,150,71,,129.87193887
9,150,72,,129.87193887
9,150,73,0.5498895453462336,129.87193887
9,150,74,0.4806164144072431,129.87193887
9,150,75,0.08652103632674046,129.87193887
9,150,76,0.06823113392074753,129.87193887
9,150,77,0.05294350422257499,129.87193887
9,150,78,0.04977735662336058,129.87193887
9,150,79,0.05421021431395667,129.87193887
9,150,80,0.056236300948491746,129.87193887
9,150,81,0.041878699469346636,129.87193887
9,150,82,0.044817957318352364,129.87193887
9,150,83,0.05476416212385804,129.87193887
9,150,84,,129.87193887
9,150,85,,129.87193887
9,150,86,,129.87193887
9,150,87,,129.87193887
9,150,88,,129.87193887
9,150,89,,129.87193887
9,150,90,,129.87193887
9,151,0,,129.87193887
9,151,1,,129.87193887
9,151,2,,129.87193887
9,151,3,,129.87193887
9,151,4,,129.87193887
9,151,5,,129.87193887
9,151,6,,129.87193887
9,151,7,0.021280365619200436,129.87193887
9,151,8,,129.87193887
9,151,9,,129.87193887
9,151,10,,129.87193887
9,151,11,,129.87193887
9,151,12,,129.87193887
9,151,13,,129.87193887
9,151,14,0.03974654810614753,129.87193887
9,151,15,0.08875740703222534,129.87193887
9,151,16,0.1365206093350536,129.87193887
9,151,17,0.14246826512879862,129.87193887
9,151,18,0.0869497396848179,129.87193887
9,151,19,0.13834252805046177,129.87193887
9,151,20,0.2167369880985539,129.87193887
9,151,21,0.23781421486295595,129.87193887
9,151,22,0.24639991553345897,129.87193887
9,151,23,0.19914674869012317,129.87193887
9,151,24,0.163717570622802,129.87193887
9,151,25,0.13975374585125855,129.87193887
9,151,26,0.08294311626219164,129.87193887
9,151,27,0.01603015752303094,129.87193887
9,151,28,,129.87193887
9,151,29,,129.87193887
9,151,30,,129.87193887
9,151,31,,129.87193887
9,151,32,,129.87193887
9,151,33,,129.87193887
9,151,34,,129.87193887
9,151,35,,129.87193887
9,151,36,,129.87193887
9,151,37,,129.87193887
9,151,38,,129.87193887
9,151,39,,129.87193887
9,151,40,,129.87193887
9,151,41,,129.87193887
9,151,42,,129.87193887
9,151,43,,129.87193887
9,151,44,,129.87193887
9,151,45,,129.87193887
9,151,46,,129.87193887
9,151,47,,129.87193887
9,151,48,,129.87193887
9,151,49,0.022629533663270474,129.87193887
9,151,50,0.021553657613324395,129.87193887
9,151,51,0.028824743592928526,129.87193887
9,151,52,0.0321188737598459,129.87193887
9,151,53,0.03136487466900828,129.87193887
9,151,54,0.025066825358851297,129.87193887
9,151,55,0.014796168123273223,129.87193887
9,151,56,0.0057610568460001454,129.87193887
9,151,57,0.0021818514253819643,129.87193887
9,151,58,0.0011943328934449493,129.87193887
9,151,59,0.005855980613660772,129.87193887
9,151,60,0.01500194874025551,129.87193887
9,151,61,0.018997803314505624,129.87193887
9,151,62,0.015666347812100523,129.87193887
9,151,63,0.010035562353385652,129.87193887
9,151,64,0.0042966716795243,129.87193887
9,151,65,0.001766732305192864,129.87193887
9,151,66,0.013598262223151192,129.87193887
9,151,67,0.006647311898801411,129.87193887
9,151,68,0.001026225057156993,129.87193887
9,151,69,,129.87193887
9,151,70,,129.87193887
9,151,71,,129.87193887
9,151,72,,129.87193887
9,151,73,0.07073915361132888,129.87193887
9,151,74,0.004147843174379218,129.87193887
9,151,75,0.026059992303025914,129.87193887
9,151,76,0.060509432401293584,129.87193887
9,151,77,0.032189027913342994,129.87193887
9,151,78,0.03329636155448723,129.87193887
9,151,79,0.04413190536254463,129.87193887
9,151,80,0.050425521543559726,129.87193887
9,151,81,0.032667006960174994,129.87193887
9,151,82,0.03786105118434846,129.87193887
9,151,83,,129.87193887
9,151,84,,129.87193887
9,151,85,,129.87193887
9,151,86,,129.87193887
9,151,87,,129.87193887
9,151,88,,129.87193887
9,151,89,,129.87193887
9,151,90,,129.87193887
9,152,0,,129.87193887
9,152,1,,129.87193887
9,152,2,,129.87193887
9,152,3,,129.87193887
9,152,4,,129.87193887
9,152,5,,129.87193887
9,152,6,,129.87193887
9,152,7,0.013726880145453868,129.87193887
9,152,8,,129.87193887
9,152,9,0.0321526519712908,129.87193887
9,152,10,0.1589422253289604,129.87193887
9,152,11,0.21712320517950945,129.87193887
9,152,12,0.06504245698529054,129.87193887
9,152,13,0.027772111144289457,129.87193887
9,152,14,0.041092433640425585,129.87193887
9,152,15,0.0748685878802382,129.87193887
9,152,16,0.13700916740889524,129.87193887
9,152,17,0.183732581541442,129.87193887
9,152,18,0.1702340674853513,129.87193887
9,152,19,0.18263954045161723,129.87193887
9,152,20,0.23502771094366315,129.87193887
9,152,21,0.24476607546684548,129.87193887
9,152,22,0.18348407369715558,129.87193887
9,152,23,0.1605242015204652,129.87193887
9,152,24,0.14916867174412973,129.87193887
9,152,25,0.11427816135560953,129.87193887
9,152,26,0.08385642744087485,129.87193887
9,152,27,0.04634675177565217,129.87193887
9,152,28,,129.87193887
9,152,29,,129.87193887
9,152,30,,129.87193887
9,152,31,,129.87193887
9,152,32,,129.87193887
9,152,33,,129.87193887
9,152,34,,129.87193887
9,152,35,,129.87193887
9,152,36,,129.87193887
9,152,37,,129.87193887
9,152,38,,129.87193887
9,152,39,,129.87193887
9,152,40,,129.87193887
9,152,41,,129.87193887
9,152,42,,129.87193887
9,152,43,,129.87193887
9,152,44,,129.87193887
9,152,45,,129.87193887
9,152,46,,129.87193887
9,152,47,,129.87193887
9,152,48,0.022764152124230996,129.87193887
9,152,49,0.02445241900288564,129.87193887
9,152,50,0.02617629719886705,129.87193887
9,152,51,0.03186934922043194,129.87193887
9,152,52,0.035798688318947725,129.87193887
9,152,53,0.0337762665501089,129.87193887
9,152,54,0.025711782122720517,129.87193887
9,152,55,0.01617783817362528,129.87193887
9,152,56,0.007760502089327881,129.87193887
9,152,57,0.0034187565262193687,129.87193887
9,152,58,0.0019039669115933355,129.87193887
9,152,59,0.0064074064408150555,129.87193887
9,152,60,0.015613755268443663,129.87193887
9,152,61,0.020469882780744575,129.87193887
9,152,62,0.017644168204060007,129.87193887
9,152,63,0.011761384233642036,129.87193887
9,152,64,0.009123943178114158,129.87193887
9,152,65,0.00240442588276657,129.87193887
9,152,66,0.014174910261332996,129.87193887
9,152,67,0.013295125214385806,129.87193887
9,152,68,,129.87193887
9,152,69,,129.87193887
9,152,70,,129.87193887
9,152,71,,129.87193887
9,152,72,0.02642000964117508,129.87193887
9,152,73,,129.87193887
9,152,74,0.001744229191751101,129.87193887
9,152,75,0.0647233547770224,129.87193887
9,152,76,0.046513031167727314,129.87193887
9,152,77,0.012128772603920757,129.87193887
9,152,78,0.01769313364218983,129.87193887
9,152,79,0.03551592951860649,129.87193887
9,152,80,0.04149225681776525,129.87193887
9,152,81,0.02737872852068335,129.87193887
9,152,82,,129.87193887
9,152,83,,129.87193887
9,152,84,,129.87193887
9,152,85,,129.87193887
9,152,86,,129.87193887
9,152,87,,129.87193887
9,152,88,,129.87193887
9,152,89,,129.87193887
9,152,90,,129.87193887
9,153,0,,129.87193887
9,153,1,,129.87193887
9,153,2,,129.87193887
9,153,3,,129.87193887
9,153,4,,129.87193887
9,153,5,,129.87193887
9,153,6,,129.87193887
9,153,7,0.02725113507186394,129.87193887
9,153,8,0.0014812988933897708,129.87193887
9,153,9,0.10609866435913173,129.87193887
9,153,10,0.40292369604517175,129.87193887
9,153,11,0.5176469288252229,129.87193887
9,153,12,0.3730997832034395,129.87193887
9,153,13,0.17255097115216333,129.87193887
9,153,14,0.045760581165997016,129.87193887
9,153,15,0.06620791466574294,129.87193887
9,153,16,0.11781817127956751,129.87193887
9,153,17,0.17261774734140534,129.87193887
9,153,18,0.16874190953896173,129.87193887
9,153,19,0.14761288886248158,129.87193887
9,153,20,0.1485515679326408,129.87193887
9,153,21,0.1053795107263793,129.87193887
9,153,22,0.08385479624594916,129.87193887
9,153,23,0.06906346658106044,129.87193887
9,153,24,0.06699774282455007,129.87193887
9,153,25,0.06557860525601011,129.87193887
9,153,26,0.061349486068554615,129.87193887
9,153,27,0.04977301127489131,129.87193887
9,153,28,0.03060540498298725,129.87193887
9,153,29,,129.87193887
9,153,30,,129.87193887
9,153,31,,129.87193887
9,153,32,,129.87193887
9,153,33,,129.87193887
9,153,34,,129.87193887
9,153,35,,129.87193887
9,153,36,,129.87193887
9,153,37,,129.87193887
9,153,38,,129.87193887
9,153,39,,129.87193887
9,153,40,,129.87193887
9,153,41,,129.87193887
9,153,42,,129.87193887
9,153,43,,129.87193887
9,153,44,,129.87193887
9,153,45,,129.87193887
9,153,46,,129.87193887
9,153,47,,129.87193887
9,153,48,0.022731552349518958,129.87193887
9,153,49,0.023700376387228994,129.87193887
9,153,50,0.024625649049200615,129.87193887
9,153,51,0.030961902998602464,129.87193887
9,153,52,0.03667614584636958,129.87193887
9,153,53,0.034461088111340965,129.87193887
9,153,54,0.026912571696147358,129.87193887
9,153,55,0.018235067722575993,129.87193887
9,153,56,0.009815655628780173,129.87193887
9,153,57,0.004735339801263061,129.87193887
9,153,58,0.0026769153767740583,129.87193887
9,153,59,0.006172973428298478,129.87193887
9,153,60,0.015286492963290432,129.87193887
9,153,61,0.021128690889342883,129.87193887
9,153,62,0.019558975439631365,129.87193887
9,153,63,0.013906887327249762,129.87193887
9,153,64,0.014343025616421756,129.87193887
9,153,65,0.003507178681324108,129.87193887
9,153,66,0.01585574858760419,129.87193887
9,153,67,0.025797415743027186,129.87193887
9,153,68,0.007676661446969102,129.87193887
9,153,69,,129.87193887
9,153,70,,129.87193887
9,153,71,,129.87193887
9,153,72,0.008744232084271553,129.87193887
9,153,73,0.016971830567442003,129.87193887
9,153,74,0.0610416133466537,129.87193887
9,153,75,0.1059952864388719,129.87193887
9,153,76,0.01140874284497262,129.87193887
9,153,77,0.0024472854415429346,129.87193887
9,153,78,0.009250699413693386,129.87193887
9,153,79,,129.87193887
9,153,80,0.03667092257934912,129.87193887
9,153,81,0.02543159118847227,129.87193887
9,153,82,,129.87193887
9,153,83,,129.87193887
9,153,84,,129.87193887
9,153,85,,129.87193887
9,153,86,,129.87193887
9,153,87,,129.87193887
9,153,88,,129.87193887
9,153,89,,129.87193887
9,153,90,,129.87193887
9,154,0,,129.87193887
9,154,1,,129.87193887
9,154,2,,129.87193887
9,154,3,,129.87193887
9,154,4,,129.87193887
9,154,5,,129.87193887
9,154,6,,129.87193887
9,154,7,0.007801000007762626,129.87193887
9,154,8,0.002988026884005457,129.87193887
9,154,9,0.27045082209954885,129.87193887
9,154,10,0.6084651151588565,129.87193887
9,154,11,0.7420210179877644,129.87193887
9,154,12,0.5007973869279766,129.87193887
9,154,13,0.19549042716522402,129.87193887
9,154,14,0.06114767531576526,129.87193887
9,154,15,0.05959666546706943,129.87193887
9,154,16,0.09718932589939122,129.87193887
9,154,17,0.14884805046861116,129.87193887
9,154,18,0.1511998817390442,129.87193887
9,154,19,0.12538593506693163,129.87193887
9,154,20,0.10156997029526849,129.87193887
9,154,21,0.08578536695374939,129.87193887
9,154,22,0.05619689820223894,129.87193887
9,154,23,0.04360486458866164,129.87193887
9,154,24,0.05242843663456609,129.87193887
9,154,25,0.03038064555240083,129.87193887
9,154,26,0.023063271810660146,129.87193887
9,154,27,0.019300553425551037,129.87193887
9,154,28,0.009341752727590857,129.87193887
9,154,29,0.002821584740870131,129.87193887
9,154,30,,129.87193887
9,154,31,,129.87193887
9,154,32,,129.87193887
9,154,33,,129.87193887
9,154,34,,129.87193887
9,154,35,,129.87193887
9,154,36,,129.87193887
9,154,37,,129.87193887
9,154,38,,129.87193887
9,154,39,,129.87193887
9,154,40,,129.87193887
9,154,41,,129.87193887
9,154,42,,129.87193887
9,154,43,,129.87193887
9,154,44,,129.87193887
9,154,45,,129.87193887
9,154,46,,129.87193887
9,154,47,,129.87193887
9,154,48,0.021072006058086012,129.87193887
9,154,49,0.02443424943829764,129.87193887
9,154,50,0.025321628551399078,129.87193887
9,154,51,0.029313952731572557,129.87193887
9,154,52,0.03581714515925827,129.87193887
9,154,53,0.033674497194960074,129.87193887
9,154,54,0.027850471069690075,129.87193887
9,154,55,0.020005540714305714,129.87193887
9,154,56,0.010952038139847464,129.87193887
9,154,57,0.005295041964486158,129.87193887
9,154,58,0.003166815962636571,129.87193887
9,154,59,0.0056229095853006505,129.87193887
9,154,60,0.015148386184880347,129.87193887
9,154,61,0.0217497387402803,129.87193887
9,154,62,0.020972409310715756,129.87193887
9,154,63,0.015692506426428943,129.87193887
9,154,64,0.018366241252187,129.87193887
9,154,65,0.004626000688052634,129.87193887
9,154,66,0.015942569906664428,129.87193887
9,154,67,0.028970861084716804,129.87193887
9,154,68,0.0315924688524013,129.87193887
9,154,69,0.03376735839450862,129.87193887
9,154,70,0.039957146322006976,129.87193887
9,154,71,0.07416911835432283,129.87193887
9,154,72,0.08032413916332082,129.87193887
9,154,73,0.1116369376375449,129.87193887
9,154,74,0.1771265837705417,129.87193887
9,154,75,0.06224774221830465,129.87193887
9,154,76,,129.87193887
9,154,77,0.0011603248658261789,129.87193887
9,154,78,,129.87193887
9,154,79,,129.87193887
9,154,80,,129.87193887
9,154,81,,129.87193887
9,154,82,,129.87193887
9,154,83,,129.87193887
9,154,84,,129.87193887
9,154,85,,129.87193887
9,154,86,,129.87193887
9,154,87,,129.87193887
9,154,88,,129.87193887
9,154,89,,129.87193887
9,154,90,,129.87193887
9,155,0,,129.87193887
9,155,1,,129.87193887
9,155,2,,129.87193887
9,155,3,,129.87193887
9,155,4,,129.87193887
9,155,5,,129.87193887
9,155,6,,129.87193887
9,155,7,0.00582959142622852,129.87193887
9,155,8,0.0029116396589018434,129.87193887
9,155,9,0.2848457834113063,129.87193887
9,155,10,0.706141957077826,129.87193887
9,155,11,0.6758257685529279,129.87193887
9,155,12,0.42299072264391113,129.87193887
9,155,13,0.1166040915655272,129.87193887
9,155,14,0.0610236457239316,129.87193887
9,155,15,0.04717580387849063,129.87193887
9,155,16,0.0817824458160139,129.87193887
9,155,17,0.13168450635079,129.87193887
9,155,18,0.1460736553445039,129.87193887
9,155,19,0.12887948921053705,129.87193887
9,155,20,0.10609458313565623,129.87193887
9,155,21,0.09071343738152804,129.87193887
9,155,22,0.0501092843203067,129.87193887
9,155,23,0.05578789478551105,129.87193887
9,155,24,0.06925990890470946,129.87193887
9,155,25,0.038867384417900275,129.87193887
9,155,26,0.018009020276440024,129.87193887
9,155,27,0.01261149230138392,129.87193887
9,155,28,0.0051617350083895674,129.87193887
9,155,29,0.0009911947788839859,129.87193887
9,155,30,0.0002960341967307434,129.87193887
9,155,31,,129.87193887
9,155,32,,129.87193887
9,155,33,,129.87193887
9,155,34,,129.87193887
9,155,35,,129.87193887
9,155,36,,129.87193887
9,155,37,,129.87193887
9,155,38,,129.87193887
9,155,39,,129.87193887
9,155,40,,129.87193887
9,155,41,,129.87193887
9,155,42,,129.87193887
9,155,43,,129.87193887
9,155,44,,129.87193887
9,155,45,0.013178256933205179,129.87193887
9,155,46,0.011061138368093415,129.87193887
9,155,47,0.007769378426216833,129.87193887
9,155,48,0.01241132963961522,129.87193887
9,155,49,0.017486761781243643,129.87193887
9,155,50,0.0282393397742009,129.87193887
9,155,51,0.032119657587707184,129.87193887
9,155,52,0.034209400550432534,129.87193887
9,155,53,0.0320667724678102,129.87193887
9,155,54,0.028649118890564873,129.87193887
9,155,55,0.02195471129880977,129.87193887
9,155,56,0.012567171137667366,129.87193887
9,155,57,0.006352365875805677,129.87193887
9,155,58,0.003943941577365773,129.87193887
9,155,59,0.005773521205140186,129.87193887
9,155,60,0.015323007882918183,129.87193887
9,155,61,0.02233412094012499,129.87193887
9,155,62,0.023079735121616096,129.87193887
9,155,63,0.01756816643022796,129.87193887
9,155,64,0.0200279365305307,129.87193887
9,155,65,0.004869568065634655,129.87193887
9,155,66,0.013618808344378008,129.87193887
9,155,67,0.024095709568432988,129.87193887
9,155,68,0.03936044310558795,129.87193887
9,155,69,0.04915634762384147,129.87193887
9,155,70,0.06947431101024304,129.87193887
9,155,71,0.11229397746816416,129.87193887
9,155,72,0.14244673125854623,129.87193887
9,155,73,0.22137303610294856,129.87193887
9,155,74,0.18292625976390675,129.87193887
9,155,75,0.02981386968342159,129.87193887
9,155,76,,129.87193887
9,155,77,,129.87193887
9,155,78,,129.87193887
9,155,79,,129.87193887
9,155,80,,129.87193887
9,155,81,,129.87193887
9,155,82,,129.87193887
9,155,83,,129.87193887
9,155,84,,129.87193887
9,155,85,,129.87193887
9,155,86,,129.87193887
9,155,87,,129.87193887
9,155,88,,129.87193887
9,155,89,,129.87193887
9,155,90,,129.87193887
9,156,0,,129.87193887
9,156,1,,129.87193887
9,156,2,,129.87193887
9,156,3,,129.87193887
9,156,4,,129.87193887
9,156,5,,129.87193887
9,156,6,0.0002824174098461363,129.87193887
9,156,7,0.0026830678708772426,129.87193887
9,156,8,0.0015385870094507537,129.87193887
9,156,9,0.03998994088381336,129.87193887
9,156,10,0.6871764707810659,129.87193887
9,156,11,0.6024730297642775,129.87193887
9,156,12,0.33781421553657487,129.87193887
